latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.41497,8.83223,343.32,0.55,0.51,2024-07-30,1257,N,VIIRS,n,2,304.51,5.8,D,0
40.41016,8.83155,342.3,0.55,0.51,2024-07-30,1257,N,VIIRS,n,2,306.77,5.77,D,0
40.41412,8.82718,344.36,0.54,0.51,2024-07-30,1257,N,VIIRS,n,2,306.03,7.23,D,0
40.41466,8.83437,331.94,0.54,0.51,2024-07-30,1257,N,VIIRS,l,2,304.41,7.23,D,0
41.8216,15.21134,333.89,0.6,0.71,2024-07-30,1257,N,VIIRS,l,2,304.71,3.09,D,0
41.99343,12.47083,367,0.43,0.62,2024-07-30,1257,N,VIIRS,h,2,303.04,6.54,D,0
42.11397,11.84433,333.68,0.4,0.6,2024-07-30,1257,N,VIIRS,n,2,303.48,2.97,D,0
42.34432,11.68497,341.66,0.4,0.6,2024-07-30,1257,N,VIIRS,n,2,305.32,3.82,D,0
40.8129,14.68084,356.15,0.56,0.69,2024-07-30,1257,N,VIIRS,n,2,307.64,9.81,D,0
40.80711,14.40379,354.76,0.54,0.68,2024-07-30,1257,N,VIIRS,n,2,307.14,21.7,D,0
40.95769,14.26092,339.2,0.53,0.67,2024-07-30,1257,N,VIIRS,n,2,308.84,3.62,D,0
41.14325,15.60724,336.03,0.62,0.72,2024-07-30,1257,N,VIIRS,n,2,304.18,5.26,D,0
41.15896,14.87437,334.32,0.57,0.69,2024-07-30,1257,N,VIIRS,n,2,303.48,3.57,D,0
41.16547,14.87478,347.17,0.57,0.69,2024-07-30,1257,N,VIIRS,n,2,307.02,5.25,D,0
41.16536,14.86888,337.76,0.57,0.69,2024-07-30,1257,N,VIIRS,n,2,307.22,5.25,D,0
41.73793,15.20609,340.92,0.6,0.7,2024-07-30,1257,N,VIIRS,n,2,305.95,3.6,D,0
41.68495,12.59636,336.43,0.44,0.62,2024-07-30,1257,N,VIIRS,n,2,302.07,2.05,D,0
45.71471,11.39005,335.39,0.41,0.6,2024-07-30,1258,N,VIIRS,n,2,295.46,4.02,D,0
45.0262,7.572,337.83,0.52,0.5,2024-07-30,1258,N,VIIRS,n,2,302.9,3.77,D,0
45.14647,9.94147,337.22,0.34,0.56,2024-07-30,1258,N,VIIRS,n,2,301.13,3.97,D,2
40.36641,18.2493,314.4,0.67,0.74,2024-07-30,2334,N,VIIRS,n,2,294.65,2.15,N,0
40.35948,18.24913,306.66,0.67,0.74,2024-07-30,2334,N,VIIRS,n,2,294.21,1.3,N,0
40.35942,18.2574,306.82,0.67,0.74,2024-07-30,2334,N,VIIRS,n,2,294.26,1.3,N,0
40.36706,18.25175,308.75,0.67,0.74,2024-07-30,2334,N,VIIRS,n,2,294.58,2.43,N,0
40.36014,18.25161,318.63,0.67,0.74,2024-07-30,2334,N,VIIRS,n,2,294.51,2.43,N,0
40.06326,18.37837,306.78,0.66,0.73,2024-07-30,2334,N,VIIRS,n,2,294.3,1.65,N,0
40.05014,18.30499,308.32,0.67,0.73,2024-07-30,2334,N,VIIRS,n,2,294.14,1.16,N,0
40.06363,18.38224,310.62,0.66,0.73,2024-07-30,2334,N,VIIRS,n,2,294.1,0.88,N,0
40.051,18.30076,307.11,0.67,0.73,2024-07-30,2334,N,VIIRS,n,2,293.93,1.58,N,0
42.10246,12.32889,314.19,0.4,0.37,2024-07-31,0114,N,VIIRS,n,2,295.48,1.76,N,0
42.57122,12.67538,304.14,0.4,0.37,2024-07-31,0114,N,VIIRS,n,2,289.94,0.68,N,2
43.3652,12.54491,310.51,0.4,0.37,2024-07-31,0114,N,VIIRS,n,2,291.57,1.08,N,2
45.14447,9.94252,340.26,0.39,0.36,2024-07-31,0114,N,VIIRS,n,2,295.31,11.75,N,2
45.45979,10.45479,327.66,0.39,0.36,2024-07-31,0114,N,VIIRS,n,2,290.27,2.45,N,2
41.99606,12.46968,306.57,0.4,0.37,2024-07-31,0114,N,VIIRS,n,2,289.48,0.7,N,0
41.53243,15.23726,304.03,0.5,0.41,2024-07-31,0114,N,VIIRS,n,2,292.64,1.03,N,0
42.00862,12.71828,305.12,0.41,0.37,2024-07-31,0114,N,VIIRS,n,2,293.77,1.25,N,2
41.43296,15.85419,343.23,0.53,0.42,2024-07-31,0114,N,VIIRS,n,2,295.54,10.75,N,0
40.54954,15.0683,329.3,0.51,0.41,2024-07-31,0115,N,VIIRS,n,2,295.98,2.18,N,0
40.54703,15.06121,313.88,0.51,0.41,2024-07-31,0115,N,VIIRS,n,2,293.93,2.18,N,0
40.54585,15.06704,316.67,0.51,0.41,2024-07-31,0115,N,VIIRS,n,2,293.41,2.18,N,0
40.41454,15.05125,316.43,0.51,0.41,2024-07-31,0115,N,VIIRS,n,2,298.14,3.21,N,0
40.41339,15.05689,312.32,0.51,0.41,2024-07-31,0115,N,VIIRS,n,2,297.05,2.86,N,0
40.41079,15.05022,314.6,0.51,0.41,2024-07-31,0115,N,VIIRS,n,2,297.61,3.37,N,0
39.46684,16.95112,333.13,0.43,0.46,2024-07-31,0115,N,VIIRS,n,2,296.16,3.45,N,0
37.74715,14.99382,295.31,0.57,0.43,2024-07-31,0115,N,VIIRS,n,2,278.41,0.5,N,1
37.74837,14.98806,300.83,0.57,0.43,2024-07-31,0115,N,VIIRS,n,2,284.29,0.5,N,3
37.74958,15.00189,297,0.57,0.43,2024-07-31,0115,N,VIIRS,n,2,278.74,2.57,N,1
37.75345,14.98366,295.86,0.57,0.43,2024-07-31,0115,N,VIIRS,n,2,284.17,1.03,N,3
41.35265,13.33294,309.79,0.43,0.38,2024-07-31,0115,N,VIIRS,n,2,296.38,1.71,N,0
40.77507,16.18485,300.47,0.56,0.43,2024-07-31,0115,N,VIIRS,n,2,289.84,0.32,N,0
41.44794,13.37083,329.37,0.43,0.38,2024-07-31,0115,N,VIIRS,n,2,294.85,1.7,N,0
40.93674,15.98764,307.8,0.55,0.42,2024-07-31,0115,N,VIIRS,n,2,290.83,1.71,N,0
40.80834,14.66748,316.17,0.48,0.4,2024-07-31,0115,N,VIIRS,n,2,296.03,2.91,N,0
40.80757,14.40386,312.91,0.47,0.4,2024-07-31,0115,N,VIIRS,n,2,293.78,1.41,N,0
40.59146,15.2474,306.94,0.51,0.41,2024-07-31,0115,N,VIIRS,n,2,291.31,1.12,N,0
40.47132,15.53419,310.1,0.53,0.42,2024-07-31,0115,N,VIIRS,n,2,286.76,0.79,N,0
40.47041,15.53274,300.1,0.53,0.42,2024-07-31,0115,N,VIIRS,n,2,286.24,1.01,N,0
40.55072,15.06246,307.66,0.51,0.41,2024-07-31,0115,N,VIIRS,n,2,293.91,2.18,N,0
40.05101,18.30342,310.17,0.49,0.48,2024-07-31,0115,N,VIIRS,n,2,294.81,1.19,N,0
40.77292,16.18301,314.91,0.56,0.43,2024-07-31,0115,N,VIIRS,n,2,290.19,2.16,N,0
41.34922,13.3318,307.15,0.43,0.38,2024-07-31,0115,N,VIIRS,n,2,295.91,1.46,N,0
39.08049,9.0196,312.55,0.38,0.36,2024-07-31,0115,N,VIIRS,n,2,301.94,2.5,N,2
38.79319,15.21314,329.39,0.55,0.43,2024-07-31,0115,N,VIIRS,n,2,296.63,4.83,N,1
40.93699,15.98808,306.52,0.55,0.42,2024-07-31,0115,N,VIIRS,n,2,290.5,1.17,N,0
40.62774,17.99915,309.23,0.46,0.47,2024-07-31,0115,N,VIIRS,n,2,296.49,1.17,N,2
40.32053,8.6254,311.14,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,290.27,0.98,N,0
40.32385,8.62624,308.95,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,291.08,0.54,N,0
40.32649,8.63164,302.54,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,289.97,0.32,N,0
40.32981,8.63245,301.39,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,290.09,0.21,N,0
40.3345,8.6005,303.35,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,291.55,0.76,N,0
40.33312,8.63327,301.75,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,290.23,0.21,N,0
40.33781,8.60133,312.46,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,292.02,0.76,N,0
40.34113,8.60216,318.71,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,292.25,1.88,N,0
40.3418,8.59757,321.02,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,291.83,1.88,N,0
40.34444,8.60297,320.08,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,292.85,1.88,N,0
40.34511,8.59841,328.76,0.39,0.36,2024-07-31,0115,N,VIIRS,n,2,292.81,1.88,N,0
40.31787,9.29828,302.47,0.38,0.36,2024-07-31,0115,N,VIIRS,n,2,291.78,0.82,N,0
37.4547,13.62143,333.53,0.5,0.41,2024-07-31,0116,N,VIIRS,n,2,296.35,3.12,N,0
36.94315,14.48332,315.94,0.55,0.43,2024-07-31,0116,N,VIIRS,n,2,293.94,1.43,N,0
36.96523,14.4001,318.12,0.55,0.43,2024-07-31,0116,N,VIIRS,n,2,294.72,2.07,N,0
36.94412,14.48333,308.8,0.55,0.43,2024-07-31,0116,N,VIIRS,n,2,294.25,1.12,N,0
37.45644,13.61833,313.53,0.5,0.41,2024-07-31,0116,N,VIIRS,n,2,294.92,3.79,N,0
37.4553,13.62399,328.97,0.5,0.41,2024-07-31,0116,N,VIIRS,n,2,295.79,2.76,N,0
37.53147,13.35875,321.73,0.48,0.4,2024-07-31,0116,N,VIIRS,n,2,294.76,2.43,N,0
37.40907,14.89814,324.93,0.57,0.43,2024-07-31,0116,N,VIIRS,n,2,295.62,2.67,N,0
37.40739,14.89793,305.34,0.57,0.43,2024-07-31,0116,N,VIIRS,n,2,295.34,1.69,N,0
37.41128,14.89922,321.7,0.57,0.43,2024-07-31,0116,N,VIIRS,n,2,295.31,1.69,N,0
37.45213,13.61467,310.27,0.5,0.41,2024-07-31,0116,N,VIIRS,n,2,295.1,3.12,N,0
37.58875,12.76921,314.62,0.46,0.39,2024-07-31,0116,N,VIIRS,n,2,296.82,1.66,N,0
36.96472,14.40028,316.09,0.55,0.43,2024-07-31,0116,N,VIIRS,n,2,294.51,1.61,N,0
37.27047,14.92895,334.92,0.58,0.7,2024-07-31,1056,N,VIIRS,l,2,307.91,2.98,D,0
37.27793,13.58848,335.08,0.68,0.74,2024-07-31,1056,N,VIIRS,n,2,298.02,7.13,D,0
41.18849,15.53515,336.83,0.42,0.61,2024-07-31,1057,N,VIIRS,l,2,309,1.56,D,0
41.02575,14.88442,332.79,0.46,0.63,2024-07-31,1057,N,VIIRS,n,2,304.61,2.53,D,0
41.08657,14.72801,367,0.46,0.64,2024-07-31,1057,N,VIIRS,h,2,308.22,7.59,D,0
41.08801,14.73292,335.77,0.46,0.64,2024-07-31,1057,N,VIIRS,n,2,307.4,7.59,D,0
41.09225,14.72551,342.01,0.46,0.64,2024-07-31,1057,N,VIIRS,n,2,302.8,7.59,D,0
41.04551,14.50056,333.88,0.48,0.65,2024-07-31,1057,N,VIIRS,l,2,306.75,3.9,D,0
41.04365,14.49422,332.1,0.48,0.65,2024-07-31,1057,N,VIIRS,l,2,306.11,3.9,D,0
41.0484,14.49797,331.87,0.48,0.64,2024-07-31,1057,N,VIIRS,l,2,302.61,9.57,D,0
41.04638,14.49124,344.45,0.48,0.65,2024-07-31,1057,N,VIIRS,n,2,304.31,6.97,D,0
41.35125,15.39835,334.5,0.42,0.61,2024-07-31,1057,N,VIIRS,l,2,308.67,3.12,D,0
41.42573,15.17901,367,0.43,0.62,2024-07-31,1057,N,VIIRS,h,2,312.36,9.82,D,0
37.42717,13.32123,343.77,0.69,0.74,2024-07-31,1057,N,VIIRS,n,2,299.27,11.07,D,0
37.42798,13.32244,347.93,0.69,0.74,2024-07-31,1057,N,VIIRS,n,2,299.08,6.46,D,0
37.45146,13.61185,333.98,0.67,0.73,2024-07-31,1057,N,VIIRS,n,2,301.56,3.73,D,0
37.75411,14.99346,367,0.56,0.69,2024-07-31,1057,N,VIIRS,h,2,313.04,33.86,D,1
37.79725,15.16084,335.43,0.55,0.68,2024-07-31,1057,N,VIIRS,n,2,301.55,3.98,D,0
37.27795,13.58687,336.19,0.68,0.74,2024-07-31,1057,N,VIIRS,n,2,297.74,6.33,D,0
37.50011,13.48003,336.22,0.67,0.74,2024-07-31,1057,N,VIIRS,n,2,300.52,13.08,D,0
38.15121,14.93723,367,0.55,0.68,2024-07-31,1057,N,VIIRS,h,2,303,18.23,D,0
38.15335,14.93441,367,0.55,0.68,2024-07-31,1057,N,VIIRS,h,2,303.84,15.03,D,0
38.72637,16.50927,355.55,0.44,0.62,2024-07-31,1057,N,VIIRS,n,2,303.37,7.91,D,0
40.04177,18.35383,356.63,0.33,0.55,2024-07-31,1057,N,VIIRS,n,2,312.61,6.13,D,0
40.46363,17.9262,337.52,0.34,0.56,2024-07-31,1057,N,VIIRS,l,2,308.43,2.06,D,0
40.51985,17.86682,347.55,0.34,0.56,2024-07-31,1057,N,VIIRS,n,2,310.13,2.73,D,0
40.52478,17.86456,332.12,0.34,0.56,2024-07-31,1057,N,VIIRS,l,2,307.02,0.99,D,0
40.68647,16.78244,332,0.38,0.59,2024-07-31,1057,N,VIIRS,l,2,306.95,1,D,0
40.68798,16.78244,332.1,0.38,0.59,2024-07-31,1057,N,VIIRS,l,2,305.99,0.61,D,0
41.00704,16.62603,367,0.38,0.59,2024-07-31,1057,N,VIIRS,h,2,307.9,5.1,D,0
41.00821,16.63027,339.04,0.38,0.59,2024-07-31,1057,N,VIIRS,n,2,307.83,5.1,D,0
41.07864,16.84413,339.01,0.37,0.58,2024-07-31,1057,N,VIIRS,n,2,309.9,2.24,D,0
40.691,14.83743,332.23,0.47,0.64,2024-07-31,1057,N,VIIRS,l,2,306.58,5.14,D,0
40.81549,14.68736,346.98,0.47,0.64,2024-07-31,1057,N,VIIRS,n,2,307.82,7.48,D,0
40.96506,15.00133,332.89,0.45,0.63,2024-07-31,1057,N,VIIRS,n,2,301.56,2.86,D,0
40.82704,14.52863,338.79,0.48,0.65,2024-07-31,1057,N,VIIRS,n,2,307.67,1.43,D,0
40.97663,14.95357,367,0.46,0.63,2024-07-31,1057,N,VIIRS,h,2,308.96,7.36,D,0
40.97793,14.95806,337.29,0.46,0.63,2024-07-31,1057,N,VIIRS,n,2,307.14,10.87,D,0
40.98482,14.95994,367,0.46,0.63,2024-07-31,1057,N,VIIRS,h,2,306.34,10.87,D,0
40.98361,14.95574,367,0.46,0.63,2024-07-31,1057,N,VIIRS,h,2,306.6,10.87,D,0
40.98236,14.95141,337.48,0.46,0.63,2024-07-31,1057,N,VIIRS,n,2,302.86,7.36,D,0
40.96468,15.00137,334.18,0.45,0.63,2024-07-31,1057,N,VIIRS,n,2,302.59,2.33,D,0
40.82414,14.53039,339.08,0.48,0.65,2024-07-31,1057,N,VIIRS,n,2,306.48,2.86,D,0
40.97606,14.95379,367,0.46,0.63,2024-07-31,1057,N,VIIRS,h,2,308.82,10.91,D,0
40.98308,14.95602,367,0.46,0.63,2024-07-31,1057,N,VIIRS,h,2,308,10.91,D,0
40.98431,14.9602,355.43,0.46,0.63,2024-07-31,1057,N,VIIRS,n,2,306.82,18.04,D,0
40.98181,14.9517,343.88,0.46,0.63,2024-07-31,1057,N,VIIRS,n,2,304.06,10.91,D,0
41.77922,15.04627,367,0.43,0.62,2024-07-31,1058,N,VIIRS,h,2,310.92,6.59,D,0
41.78139,15.03769,339.89,0.43,0.62,2024-07-31,1058,N,VIIRS,n,2,308.7,9.59,D,0
41.78274,15.04239,367,0.43,0.62,2024-07-31,1058,N,VIIRS,h,2,312.65,9.59,D,0
41.31948,13.49388,330.17,0.52,0.67,2024-07-31,1058,N,VIIRS,n,2,299.64,7.13,D,0
41.67701,15.08407,341.15,0.43,0.62,2024-07-31,1058,N,VIIRS,n,2,311.01,4.47,D,0
41.68417,15.07368,339.21,0.43,0.62,2024-07-31,1058,N,VIIRS,l,2,310,6.28,D,0
41.67573,15.08748,334.34,0.43,0.62,2024-07-31,1058,N,VIIRS,l,2,308.84,1.42,D,0
41.3198,13.50009,346.48,0.52,0.67,2024-07-31,1058,N,VIIRS,n,2,300.04,5.64,D,0
41.78318,15.03862,343.52,0.43,0.62,2024-07-31,1058,N,VIIRS,n,2,310.33,4.2,D,0
41.78454,15.04328,342.04,0.43,0.62,2024-07-31,1058,N,VIIRS,n,2,308.64,4.2,D,0
41.77781,15.04145,332.47,0.43,0.62,2024-07-31,1058,N,VIIRS,n,2,306.97,6.59,D,0
41.58596,12.55062,347.29,0.57,0.69,2024-07-31,1058,N,VIIRS,n,2,300.75,9.57,D,0
41.58451,12.55323,332.9,0.57,0.69,2024-07-31,1058,N,VIIRS,n,2,302.53,5.44,D,0
40.09745,18.11825,367,0.47,0.64,2024-07-31,1237,N,VIIRS,h,2,309.97,9.44,D,0
40.20966,18.0043,341.76,0.46,0.64,2024-07-31,1237,N,VIIRS,n,2,310.58,4.69,D,0
37.45605,14.35635,345.96,0.56,0.51,2024-07-31,1237,N,VIIRS,n,2,318.21,10.77,D,0
37.49747,13.48017,348.41,0.5,0.49,2024-07-31,1237,N,VIIRS,n,2,310.51,7.03,D,0
37.30092,14.78427,345.48,0.59,0.53,2024-07-31,1237,N,VIIRS,n,2,312.3,10.01,D,0
37.50692,13.4831,350.21,0.5,0.49,2024-07-31,1237,N,VIIRS,n,2,308.04,10.63,D,0
38.15062,14.93602,342.31,0.61,0.53,2024-07-31,1237,N,VIIRS,n,2,306.84,7.12,D,0
38.08169,13.07386,343.31,0.48,0.48,2024-07-31,1237,N,VIIRS,n,2,310.44,2.14,D,0
38.56203,16.11344,367,0.36,0.57,2024-07-31,1237,N,VIIRS,h,2,304.78,10.41,D,0
38.63018,16.21783,355.03,0.36,0.58,2024-07-31,1237,N,VIIRS,n,2,303.52,4.54,D,0
38.62996,16.21372,334.57,0.36,0.58,2024-07-31,1237,N,VIIRS,n,2,304.56,4.54,D,0
38.641,16.03046,344.36,0.35,0.57,2024-07-31,1237,N,VIIRS,n,2,313.45,3.61,D,0
38.71217,16.19835,342.23,0.36,0.58,2024-07-31,1237,N,VIIRS,n,2,306.07,1.79,D,0
39.20642,16.80236,341.82,0.39,0.6,2024-07-31,1237,N,VIIRS,n,2,306.36,2.42,D,0
39.15205,8.54555,339.68,0.46,0.39,2024-07-31,1237,N,VIIRS,l,2,310.8,4.24,D,0
39.9249,18.26978,367,0.48,0.64,2024-07-31,1237,N,VIIRS,h,2,313.44,17.08,D,0
39.9263,18.2674,367,0.48,0.64,2024-07-31,1237,N,VIIRS,h,2,312.57,12.52,D,0
39.92647,18.2729,340.27,0.48,0.65,2024-07-31,1237,N,VIIRS,n,2,309.93,11.82,D,0
36.96915,14.65129,344.25,0.57,0.52,2024-07-31,1237,N,VIIRS,n,2,307.89,7.66,D,0
37.58616,13.32354,334.12,0.49,0.49,2024-07-31,1237,N,VIIRS,l,2,306.06,2.61,D,0
37.61224,13.30825,332.96,0.49,0.49,2024-07-31,1237,N,VIIRS,l,2,305.72,4.23,D,0
39.94954,18.23778,336.61,0.48,0.64,2024-07-31,1237,N,VIIRS,l,2,310.35,3.54,D,0
37.77768,14.5581,344.2,0.58,0.52,2024-07-31,1237,N,VIIRS,n,2,315.74,12.21,D,0
37.78253,14.55768,347.15,0.58,0.52,2024-07-31,1237,N,VIIRS,n,2,314.03,12.21,D,0
37.67059,13.0159,355.47,0.48,0.48,2024-07-31,1237,N,VIIRS,n,2,305.88,9.36,D,0
37.67501,13.01511,347.14,0.48,0.48,2024-07-31,1237,N,VIIRS,n,2,306.38,9.29,D,0
37.67454,13.00962,336.72,0.48,0.48,2024-07-31,1237,N,VIIRS,n,2,300.12,1.84,D,0
37.90754,13.14803,349.64,0.49,0.48,2024-07-31,1237,N,VIIRS,n,2,311.83,9.09,D,0
37.49796,13.48598,353.79,0.5,0.49,2024-07-31,1237,N,VIIRS,n,2,310.42,15.37,D,0
39.95353,18.17546,337.3,0.47,0.64,2024-07-31,1237,N,VIIRS,l,2,311.02,2.23,D,0
40.03822,18.35056,341.49,0.48,0.65,2024-07-31,1237,N,VIIRS,l,2,311.8,6.07,D,0
40.04594,18.39687,338.85,0.49,0.65,2024-07-31,1237,N,VIIRS,l,2,309.15,3.75,D,0
40.03865,18.35303,339.76,0.48,0.65,2024-07-31,1237,N,VIIRS,l,2,311.99,4.65,D,0
40.04596,18.39355,338.35,0.49,0.65,2024-07-31,1237,N,VIIRS,l,2,309.39,2.67,D,0
41.74357,15.20817,337.51,0.34,0.56,2024-07-31,1238,N,VIIRS,n,2,310.78,2.11,D,0
40.52234,17.86252,335.37,0.46,0.63,2024-07-31,1238,N,VIIRS,l,2,308.64,3.61,D,0
40.50986,15.48388,367,0.34,0.56,2024-07-31,1238,N,VIIRS,h,2,320.05,15.02,D,0
40.50956,15.47881,348.53,0.34,0.56,2024-07-31,1238,N,VIIRS,n,2,311.41,15.02,D,0
40.5489,15.06559,340.65,0.33,0.55,2024-07-31,1238,N,VIIRS,n,2,310.34,3.23,D,0
40.81161,14.66787,346.82,0.63,0.54,2024-07-31,1238,N,VIIRS,n,2,308.16,7.42,D,0
40.81068,14.66781,341,0.63,0.54,2024-07-31,1238,N,VIIRS,n,2,306.9,10.84,D,0
40.8156,14.66536,347.83,0.63,0.54,2024-07-31,1238,N,VIIRS,n,2,304.98,10.84,D,0
40.99999,16.91081,348.14,0.41,0.61,2024-07-31,1238,N,VIIRS,n,2,309.74,7.06,D,0
40.99978,16.90578,340.63,0.41,0.61,2024-07-31,1238,N,VIIRS,n,2,307.52,3.73,D,0
40.39666,9.00382,340.34,0.49,0.4,2024-07-31,1238,N,VIIRS,n,2,311.1,5.38,D,0
40.96523,14.99626,339.3,0.33,0.55,2024-07-31,1238,N,VIIRS,n,2,306.83,2.51,D,0
40.99492,15.24628,341.14,0.34,0.56,2024-07-31,1238,N,VIIRS,n,2,309.1,4.56,D,0
41.0462,14.49734,339,0.62,0.54,2024-07-31,1238,N,VIIRS,l,2,311.76,10.65,D,0
41.28223,13.69026,343.19,0.56,0.52,2024-07-31,1238,N,VIIRS,n,2,304.19,6.5,D,0
41.28096,13.68875,334.01,0.56,0.52,2024-07-31,1238,N,VIIRS,n,2,303.73,2.27,D,0
41.28574,13.68787,342.58,0.56,0.52,2024-07-31,1238,N,VIIRS,n,2,303.52,4.18,D,0
41.53317,15.81842,338.07,0.36,0.58,2024-07-31,1238,N,VIIRS,n,2,306.46,2.71,D,0
41.4551,12.88311,339.15,0.51,0.5,2024-07-31,1238,N,VIIRS,n,2,307.35,3.45,D,0
41.52409,13.73627,338.92,0.57,0.52,2024-07-31,1238,N,VIIRS,n,2,306.99,5.07,D,0
41.67346,15.08814,367,0.34,0.56,2024-07-31,1238,N,VIIRS,h,2,310.59,20.96,D,0
41.67321,15.08377,349.08,0.33,0.56,2024-07-31,1238,N,VIIRS,n,2,315.23,19.94,D,0
41.67435,15.08822,355.82,0.34,0.56,2024-07-31,1238,N,VIIRS,n,2,308.84,17.33,D,0
41.67413,15.08382,350.9,0.34,0.56,2024-07-31,1238,N,VIIRS,n,2,316.65,21.02,D,0
41.68378,15.06907,336.6,0.33,0.56,2024-07-31,1238,N,VIIRS,l,2,309.76,2.79,D,0
41.69579,15.00189,356.19,0.33,0.55,2024-07-31,1238,N,VIIRS,n,2,308.38,3.27,D,0
41.69554,14.99724,343.77,0.33,0.55,2024-07-31,1238,N,VIIRS,n,2,309.53,3.27,D,0
41.7438,15.21233,348.36,0.34,0.56,2024-07-31,1238,N,VIIRS,n,2,311.83,2.11,D,0
41.57789,12.55533,347.87,0.5,0.49,2024-07-31,1238,N,VIIRS,n,2,308.29,7.62,D,0
41.91175,12.64854,348.62,0.5,0.49,2024-07-31,1238,N,VIIRS,n,2,311.05,9.04,D,0
41.9192,12.44967,333.91,0.49,0.49,2024-07-31,1238,N,VIIRS,l,2,304.17,1.19,D,0
42.24769,12.70512,342.04,0.51,0.5,2024-07-31,1238,N,VIIRS,n,2,308.38,4.12,D,0
42.25226,12.7042,350.43,0.51,0.5,2024-07-31,1238,N,VIIRS,n,2,310.9,13.15,D,0
42.25092,12.70392,367,0.51,0.5,2024-07-31,1238,N,VIIRS,h,2,312.45,17.94,D,0
42.43129,11.97055,341.88,0.47,0.48,2024-07-31,1238,N,VIIRS,n,2,309.81,3.84,D,0
42.43084,11.96472,338.66,0.47,0.48,2024-07-31,1238,N,VIIRS,l,2,308.88,3.84,D,0
45.02468,7.6133,341.58,0.49,0.4,2024-07-31,1239,N,VIIRS,n,2,303.77,4.71,D,0
45.02839,7.6125,337.83,0.49,0.4,2024-07-31,1239,N,VIIRS,n,2,302.12,3.01,D,0
45.14589,9.93887,332.59,0.54,0.42,2024-08-01,0055,N,VIIRS,n,2,295.91,58.41,N,2
43.3652,12.54771,304.23,0.42,0.38,2024-08-01,0055,N,VIIRS,n,2,292.96,0.61,N,2
45.46107,10.45729,307.06,0.52,0.42,2024-08-01,0055,N,VIIRS,n,2,294.31,1.73,N,2
39.92654,18.27189,307.47,0.45,0.39,2024-08-01,0056,N,VIIRS,n,2,293.7,1.12,N,0
39.92753,18.26674,314.36,0.45,0.39,2024-08-01,0056,N,VIIRS,n,2,293.96,1.12,N,0
39.92401,18.26564,304.02,0.45,0.39,2024-08-01,0056,N,VIIRS,n,2,293.81,0.9,N,0
40.54803,15.06619,308.69,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,294.11,0.77,N,0
40.51155,15.47255,315.11,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,289.11,1.28,N,0
40.51409,15.47801,303.5,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,292.34,0.56,N,0
40.51483,15.47351,338.52,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,294.7,4.33,N,0
40.08908,18.11175,305.57,0.45,0.39,2024-08-01,0056,N,VIIRS,n,2,294.26,0.97,N,0
40.09256,18.11289,312.84,0.45,0.39,2024-08-01,0056,N,VIIRS,n,2,294.49,0.97,N,0
40.48193,16.17361,332.87,0.4,0.37,2024-08-01,0056,N,VIIRS,n,2,293.31,3.71,N,0
40.50286,17.21579,315.43,0.42,0.37,2024-08-01,0056,N,VIIRS,n,2,299.81,3.09,N,3
40.02251,18.30469,319.91,0.45,0.39,2024-08-01,0056,N,VIIRS,n,2,291.26,1.36,N,0
42.57119,12.6775,308.27,0.41,0.37,2024-08-01,0056,N,VIIRS,n,2,295.06,1.37,N,2
42.12147,13.84538,299.98,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,289.43,0.63,N,0
41.94158,14.92474,301.19,0.38,0.36,2024-08-01,0056,N,VIIRS,n,2,289.23,0.38,N,0
41.761,14.99361,312.13,0.38,0.36,2024-08-01,0056,N,VIIRS,n,2,290.75,0.95,N,0
41.70623,15.14538,314.53,0.38,0.36,2024-08-01,0056,N,VIIRS,n,2,290.41,1.1,N,0
42.00821,12.71406,308.69,0.41,0.37,2024-08-01,0056,N,VIIRS,n,2,294.17,1.06,N,2
41.29607,16.06819,310.8,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,292.43,1.3,N,0
41.00508,15.9126,296.7,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,286.67,0.34,N,0
41.74761,13.01307,302.61,0.4,0.37,2024-08-01,0056,N,VIIRS,n,2,290.49,0.64,N,0
38.79541,15.21028,316.66,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,297.01,0.96,N,1
39.68143,16.22818,323.2,0.4,0.37,2024-08-01,0056,N,VIIRS,n,2,293.37,2.17,N,0
40.31375,15.8992,306.97,0.39,0.36,2024-08-01,0056,N,VIIRS,n,2,289.25,1,N,2
