date,latitude,longitude,fire_occurred,acq_time,acq_timestamp,frp,confidence,daynight,type,source_file
2023-09-23,38.16509,14.92214,1,26,2023-09-23 00:26:00,24.26,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.1656,14.91667,1,26,2023-09-23 00:26:00,8.67,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.13851,15.24672,1,26,2023-09-23 00:26:00,17.52,h,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.13898,15.24175,1,26,2023-09-23 00:26:00,17.52,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.13947,15.23675,1,26,2023-09-23 00:26:00,7.22,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.14264,15.24714,1,26,2023-09-23 00:26:00,17.52,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.14312,15.24221,1,26,2023-09-23 00:26:00,17.52,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.14359,15.23733,1,26,2023-09-23 00:26:00,7.22,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.15725,15.35329,1,26,2023-09-23 00:26:00,6.73,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.16049,15.36251,1,26,2023-09-23 00:26:00,4.84,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.16093,15.35798,1,26,2023-09-23 00:26:00,4.84,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.16138,15.35349,1,26,2023-09-23 00:26:00,15.31,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.16183,15.349,1,26,2023-09-23 00:26:00,15.31,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.16461,15.36279,1,26,2023-09-23 00:26:00,4.84,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.16507,15.35814,1,26,2023-09-23 00:26:00,4.84,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.16551,15.35373,1,26,2023-09-23 00:26:00,15.31,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.17649,15.28492,1,26,2023-09-23 00:26:00,2.82,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.17603,15.28965,1,26,2023-09-23 00:26:00,2.82,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.18061,15.2855,1,26,2023-09-23 00:26:00,2.82,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.18014,15.29019,1,26,2023-09-23 00:26:00,2.82,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.20744,15.83537,1,26,2023-09-23 00:26:00,1.54,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.22526,15.74045,1,26,2023-09-23 00:26:00,13.58,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.22438,15.78889,1,26,2023-09-23 00:26:00,3.79,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.22924,15.74134,1,26,2023-09-23 00:26:00,2.1,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.22368,15.79566,1,26,2023-09-23 00:26:00,6.79,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.23055,15.76831,1,26,2023-09-23 00:26:00,2.37,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.22764,15.7967,1,26,2023-09-23 00:26:00,6.79,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.2284,15.78922,1,26,2023-09-23 00:26:00,3.79,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.23161,15.79764,1,26,2023-09-23 00:26:00,9.43,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.23239,15.79001,1,26,2023-09-23 00:26:00,8.43,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.23458,15.76865,1,26,2023-09-23 00:26:00,4.35,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.23315,15.78268,1,26,2023-09-23 00:26:00,8.43,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.2356,15.79834,1,26,2023-09-23 00:26:00,9.43,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.23635,15.79099,1,26,2023-09-23 00:26:00,8.43,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.23712,15.78356,1,26,2023-09-23 00:26:00,8.43,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.24038,15.79141,1,26,2023-09-23 00:26:00,14.29,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.24113,15.78411,1,26,2023-09-23 00:26:00,14.29,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.24442,15.79159,1,26,2023-09-23 00:26:00,14.29,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.24515,15.78453,1,26,2023-09-23 00:26:00,14.29,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.24413,15.9488,1,26,2023-09-23 00:26:00,2.9,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.24483,15.9422,1,26,2023-09-23 00:26:00,2.9,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.24687,15.92292,1,26,2023-09-23 00:26:00,5.08,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.24751,15.9169,1,26,2023-09-23 00:26:00,5.08,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.25147,15.9177,1,26,2023-09-23 00:26:00,3.79,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.45371,16.1013,1,26,2023-09-23 00:26:00,3.03,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.54345,16.10938,1,26,2023-09-23 00:26:00,1.89,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.55591,16.10562,1,26,2023-09-23 00:26:00,4.13,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.55523,16.11205,1,26,2023-09-23 00:26:00,4.13,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.65475,15.99307,1,26,2023-09-23 00:26:00,6.09,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.65873,15.99368,1,26,2023-09-23 00:26:00,6.09,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.64571,16.19307,1,26,2023-09-23 00:26:00,5.42,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.64774,16.17397,1,26,2023-09-23 00:26:00,4.17,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.64965,16.19369,1,26,2023-09-23 00:26:00,0.83,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.65167,16.17478,1,26,2023-09-23 00:26:00,1.69,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.65011,16.22676,1,26,2023-09-23 00:26:00,1.49,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.65151,16.21369,1,26,2023-09-23 00:26:00,1.07,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.65473,16.22097,1,26,2023-09-23 00:26:00,1.61,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.65545,16.21432,1,26,2023-09-23 00:26:00,1.58,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.66022,16.16987,1,26,2023-09-23 00:26:00,2.12,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.68708,16.18123,1,26,2023-09-23 00:26:00,1.92,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.69393,16.11808,1,26,2023-09-23 00:26:00,1.66,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.99916,14.20349,1,26,2023-09-23 00:26:00,5.05,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.99967,14.19796,1,26,2023-09-23 00:26:00,3.32,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.02568,13.96217,1,26,2023-09-23 00:26:00,5.39,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.00408,14.1979,1,26,2023-09-23 00:26:00,6.17,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.94548,14.9835,1,26,2023-09-23 00:26:00,2.96,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.94622,14.98594,1,26,2023-09-23 00:26:00,2.08,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.94662,14.98183,1,26,2023-09-23 00:26:00,2.16,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.96904,15.18452,1,26,2023-09-23 00:26:00,2.09,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.96857,15.1893,1,26,2023-09-23 00:26:00,2.32,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.01828,14.9829,1,26,2023-09-23 00:26:00,2.18,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.01781,14.98776,1,26,2023-09-23 00:26:00,2.66,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.06325,14.65174,1,26,2023-09-23 00:26:00,6.34,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.0622,14.66265,1,26,2023-09-23 00:26:00,6.34,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.06273,14.65714,1,26,2023-09-23 00:26:00,6.34,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.06599,14.66791,1,26,2023-09-23 00:26:00,1.8,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.98375,13.98252,1,26,2023-09-23 00:26:00,6.09,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.98329,13.98761,1,26,2023-09-23 00:26:00,5.01,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.97929,13.98255,1,26,2023-09-23 00:26:00,6.09,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.97979,13.97687,1,26,2023-09-23 00:26:00,6.09,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.04198,13.18873,1,26,2023-09-23 00:26:00,5.91,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.04156,13.19383,1,26,2023-09-23 00:26:00,5.91,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.03502,13.2741,1,26,2023-09-23 00:26:00,1.83,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.07198,12.74908,1,26,2023-09-23 00:26:00,3.64,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.03691,13.19386,1,26,2023-09-23 00:26:00,5.91,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.07247,12.74266,1,26,2023-09-23 00:26:00,3.64,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.09711,14.73002,1,26,2023-09-23 00:26:00,2.03,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.1008,14.73551,1,26,2023-09-23 00:26:00,1.51,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.22205,14.71341,1,26,2023-09-23 00:26:00,0.26,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.21179,15.16939,1,26,2023-09-23 00:26:00,1.67,n,N,2,italy_viirs_snpp_2023.csv
2023-09-23,37.43873,15.02942,1,26,2023-09-23 00:26:00,3.09,n,N,2,italy_viirs_snpp_2023.csv
2023-09-23,37.62965,13.04733,1,26,2023-09-23 00:26:00,2.8,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.64424,12.98287,1,26,2023-09-23 00:26:00,1.41,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.64884,12.9838,1,26,2023-09-23 00:26:00,2.68,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.60846,13.67553,1,26,2023-09-23 00:26:00,1.16,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.68864,13.10466,1,26,2023-09-23 00:26:00,1.38,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.68279,13.77762,1,26,2023-09-23 00:26:00,2.5,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.70364,14.04068,1,26,2023-09-23 00:26:00,0.79,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.854,12.88799,1,26,2023-09-23 00:26:00,1.82,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.85868,12.8885,1,26,2023-09-23 00:26:00,2.94,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.81655,13.77273,1,26,2023-09-23 00:26:00,1.55,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,45.46124,10.45518,1,204,2023-09-23 02:04:00,2.61,n,N,2,italy_viirs_snpp_2023.csv
2023-09-23,45.14725,9.9443,1,204,2023-09-23 02:04:00,4.56,n,N,2,italy_viirs_snpp_2023.csv
2023-09-23,45.68268,9.46476,1,204,2023-09-23 02:04:00,0.8,n,N,2,italy_viirs_snpp_2023.csv
2023-09-23,45.14269,9.94195,1,204,2023-09-23 02:04:00,1.92,n,N,2,italy_viirs_snpp_2023.csv
2023-09-23,45.51118,10.24552,1,204,2023-09-23 02:04:00,1.56,n,N,2,italy_viirs_snpp_2023.csv
2023-09-23,45.47838,10.21211,1,204,2023-09-23 02:04:00,1.18,n,N,2,italy_viirs_snpp_2023.csv
2023-09-23,39.51027,15.98632,1,205,2023-09-23 02:05:00,1.55,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.93092,13.36131,1,206,2023-09-23 02:06:00,1.19,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.85624,13.28864,1,206,2023-09-23 02:06:00,1.37,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.13833,15.00549,1,206,2023-09-23 02:06:00,2.47,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.13626,15.01164,1,206,2023-09-23 02:06:00,2.47,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.13388,15.01877,1,206,2023-09-23 02:06:00,2.6,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.13179,15.00121,1,206,2023-09-23 02:06:00,2.47,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.12969,15.00746,1,206,2023-09-23 02:06:00,2.47,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.12778,15.01315,1,206,2023-09-23 02:06:00,2.6,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.12532,14.99674,1,206,2023-09-23 02:06:00,9.2,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.08413,15.04797,1,206,2023-09-23 02:06:00,2.44,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.07966,15.03749,1,206,2023-09-23 02:06:00,5.87,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.07744,15.04408,1,206,2023-09-23 02:06:00,3.38,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.07071,15.0403,1,206,2023-09-23 02:06:00,3.38,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.08274,15.04319,1,206,2023-09-23 02:06:00,2.49,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.0808,15.04904,1,206,2023-09-23 02:06:00,2.49,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.07611,15.03913,1,206,2023-09-23 02:06:00,3.21,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.07393,15.04567,1,206,2023-09-23 02:06:00,3.21,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.01289,13.93264,1,206,2023-09-23 02:06:00,8.38,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.0126,13.93502,1,206,2023-09-23 02:06:00,5.29,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.96393,13.756,1,206,2023-09-23 02:06:00,2.01,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,38.03267,13.18776,1,206,2023-09-23 02:06:00,1.96,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.96579,13.35213,1,206,2023-09-23 02:06:00,6.25,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.96822,13.34448,1,206,2023-09-23 02:06:00,9.33,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.96373,13.35859,1,206,2023-09-23 02:06:00,6.25,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.96045,13.34562,1,206,2023-09-23 02:06:00,6.25,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.95813,13.3529,1,206,2023-09-23 02:06:00,6.25,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.94173,13.35781,1,206,2023-09-23 02:06:00,0.72,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.93481,13.35625,1,206,2023-09-23 02:06:00,1.59,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.93929,13.36545,1,206,2023-09-23 02:06:00,0.72,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.93231,13.36407,1,206,2023-09-23 02:06:00,1.59,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.97009,13.35434,1,206,2023-09-23 02:06:00,9.47,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.96471,13.34786,1,206,2023-09-23 02:06:00,9.47,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.9624,13.35525,1,206,2023-09-23 02:06:00,16.81,h,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.93779,13.36298,1,206,2023-09-23 02:06:00,1.19,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,37.93525,13.3711,1,206,2023-09-23 02:06:00,1.19,n,N,0,italy_viirs_snpp_2023.csv
2023-09-23,40.21993,18.10954,1,1147,2023-09-23 11:47:00,1.71,l,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.22004,14.81847,1,1147,2023-09-23 11:47:00,6.79,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.17786,14.76836,1,1147,2023-09-23 11:47:00,6.17,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.07042,14.3005,1,1147,2023-09-23 11:47:00,3.44,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,36.94439,14.55109,1,1147,2023-09-23 11:47:00,1.33,l,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.04338,15.2012,1,1147,2023-09-23 11:47:00,3.78,l,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.91779,12.98837,1,1147,2023-09-23 11:47:00,3.07,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,38.01656,13.32111,1,1147,2023-09-23 11:47:00,5.5,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,38.01518,13.3192,1,1147,2023-09-23 11:47:00,7.0,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.2247,14.48215,1,1147,2023-09-23 11:47:00,0.84,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.2359,14.46252,1,1147,2023-09-23 11:47:00,5.41,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.29464,14.76737,1,1147,2023-09-23 11:47:00,3.27,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.31651,14.44778,1,1147,2023-09-23 11:47:00,29.81,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.32002,14.44681,1,1147,2023-09-23 11:47:00,29.81,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.41838,14.80867,1,1147,2023-09-23 11:47:00,14.8,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.42184,14.80769,1,1147,2023-09-23 11:47:00,14.8,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.19698,18.2612,1,1147,2023-09-23 11:47:00,3.6,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.93111,13.09679,1,1147,2023-09-23 11:47:00,6.78,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.93217,13.10227,1,1147,2023-09-23 11:47:00,6.78,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.83462,13.16452,1,1147,2023-09-23 11:47:00,5.0,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.51841,14.02536,1,1147,2023-09-23 11:47:00,2.24,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.42193,14.80571,1,1147,2023-09-23 11:47:00,37.4,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.42281,14.81053,1,1147,2023-09-23 11:47:00,3.29,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.41935,14.81152,1,1147,2023-09-23 11:47:00,3.29,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.2003,18.2604,1,1147,2023-09-23 11:47:00,3.6,l,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.19965,18.25583,1,1147,2023-09-23 11:47:00,5.64,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.20297,18.25503,1,1147,2023-09-23 11:47:00,8.45,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.02699,18.29921,1,1147,2023-09-23 11:47:00,9.59,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,39.14466,16.17435,1,1147,2023-09-23 11:47:00,2.54,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,39.38078,16.13717,1,1147,2023-09-23 11:47:00,4.02,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,39.38007,16.13278,1,1147,2023-09-23 11:47:00,2.71,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.10763,18.32364,1,1147,2023-09-23 11:47:00,2.84,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.10699,18.31907,1,1147,2023-09-23 11:47:00,2.84,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.00219,18.36638,1,1147,2023-09-23 11:47:00,18.26,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.13008,18.00937,1,1147,2023-09-23 11:47:00,6.51,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.21917,14.8137,1,1147,2023-09-23 11:47:00,6.79,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.14101,14.22973,1,1147,2023-09-23 11:47:00,5.11,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.14007,14.22467,1,1147,2023-09-23 11:47:00,7.34,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.14456,14.22873,1,1147,2023-09-23 11:47:00,2.62,l,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.14246,14.19742,1,1147,2023-09-23 11:47:00,8.95,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.14699,14.20168,1,1147,2023-09-23 11:47:00,6.51,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,37.15054,14.20068,1,1147,2023-09-23 11:47:00,6.51,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.35944,18.23274,1,1148,2023-09-23 11:48:00,3.51,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,41.79676,12.27811,1,1148,2023-09-23 11:48:00,4.63,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.72783,17.41327,1,1148,2023-09-23 11:48:00,2.49,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.45147,18.16547,1,1148,2023-09-23 11:48:00,3.68,l,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.36276,18.23193,1,1148,2023-09-23 11:48:00,6.75,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,40.27104,18.02303,1,1148,2023-09-23 11:48:00,4.15,l,D,0,italy_viirs_snpp_2023.csv
2023-09-23,45.0283,7.86281,1,1149,2023-09-23 11:49:00,2.68,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,45.50933,11.37382,1,1149,2023-09-23 11:49:00,3.22,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,45.39993,11.02407,1,1149,2023-09-23 11:49:00,3.8,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,45.14552,9.94178,1,1149,2023-09-23 11:49:00,8.84,n,D,2,italy_viirs_snpp_2023.csv
2023-09-23,46.04777,11.12236,1,1149,2023-09-23 11:49:00,2.82,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,45.03225,7.8611,1,1149,2023-09-23 11:49:00,2.68,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,39.33363,9.02925,1,1328,2023-09-23 13:28:00,7.0,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,39.3337,9.03759,1,1328,2023-09-23 13:28:00,7.0,n,D,0,italy_viirs_snpp_2023.csv
2023-09-23,39.39484,9.10076,1,1328,2023-09-23 13:28:00,3.16,n,D,0,italy_viirs_snpp_2023.csv
2023-09-24,45.4603,10.45694,1,5,2023-09-24 00:05:00,1.38,n,N,2,italy_viirs_snpp_2023.csv
2023-09-24,45.46316,10.45638,1,5,2023-09-24 00:05:00,1.07,n,N,2,italy_viirs_snpp_2023.csv
2023-09-24,45.45612,10.45628,1,5,2023-09-24 00:05:00,1.07,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95135,16.17671,1,6,2023-09-24 00:06:00,3.04,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,40.9529,15.67042,1,6,2023-09-24 00:06:00,0.34,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,40.51952,17.20695,1,6,2023-09-24 00:06:00,1.57,n,N,2,italy_viirs_snpp_2023.csv
2023-09-24,40.51413,17.21348,1,6,2023-09-24 00:06:00,1.57,n,N,2,italy_viirs_snpp_2023.csv
2023-09-24,40.5092,17.21282,1,6,2023-09-24 00:06:00,3.15,n,N,3,italy_viirs_snpp_2023.csv
2023-09-24,38.95691,16.17034,1,6,2023-09-24 00:06:00,2.43,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95716,16.16629,1,6,2023-09-24 00:06:00,2.43,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95667,16.17434,1,6,2023-09-24 00:06:00,3.04,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95159,16.17284,1,6,2023-09-24 00:06:00,3.04,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95113,16.18058,1,6,2023-09-24 00:06:00,2.74,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.94968,16.17456,1,7,2023-09-24 00:07:00,2.14,n,N,3,italy_viirs_snpp_2023.csv
2023-09-24,37.43977,15.02858,1,7,2023-09-24 00:07:00,4.33,n,N,2,italy_viirs_snpp_2023.csv
2023-09-24,37.46205,14.84169,1,7,2023-09-24 00:07:00,1.42,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.06881,13.25115,1,7,2023-09-24 00:07:00,2.51,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.06547,13.25307,1,7,2023-09-24 00:07:00,0.85,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.07143,13.25334,1,7,2023-09-24 00:07:00,2.67,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,37.20594,14.07136,1,7,2023-09-24 00:07:00,0.67,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,37.44162,15.03084,1,7,2023-09-24 00:07:00,0.49,n,N,2,italy_viirs_snpp_2023.csv
2023-09-24,38.9553,16.16784,1,7,2023-09-24 00:07:00,2.84,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95503,16.17178,1,7,2023-09-24 00:07:00,2.84,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95477,16.17571,1,7,2023-09-24 00:07:00,2.14,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95555,16.16395,1,7,2023-09-24 00:07:00,1.88,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,38.95451,16.17961,1,7,2023-09-24 00:07:00,2.14,n,N,0,italy_viirs_snpp_2023.csv
2023-09-24,37.46304,14.83942,1,7,2023-09-24 00:07:00,1.12,n,N,0,italy_viirs_snpp_2023.csv
